 ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
23,2768.991142,2484.290678,1960.738192,1173.564037,1670.931802,453.1366123,1623.078982,1045.748609,1258.190854,2985.635393,4378.825344,3784.26632,3328.726573,3383.049985,2880.138057,2750.627122,1786.058304,2493.357997,1874.589554,1597.576772,1201.473718,807.7074425,0,1499.775562,2159.952528,1845.729046,1620.723032,2242.342577,2197.888483,1695.43922,2623.378398,3583.285904,2880.422772,2266.796022,3566.814065,2409.134216,2704.207759,1832.863351,1471.196321,2339.216988,1468.171087,767.0289946,1195.936268,866.2319096,1565.422894,1244.519594,604.6576762,2029.366624,1668.24242,2764.894844,1927.206546,2423.987857,3242.342182,1809.270443,2710.245312,3403.820341,2305.367222,3145.120518,2481.997036,3267.964522,2644.69872,2648.333778,1798.488136,2808.822784,884.6705142,2005.963231,1172.773503,1868.456669,1919.281608,2531.91405,2126.127497,2556.820525,2898.549944,3657.371567,3178.415472,2962.897603,4023.957215,3434.767481,2845.750241,3087.159027,3604.215436,3879.955006,4441.387398,5182.788165,5844.623262,5158.580379,4531.682939,3765.921272,4249.054902,4137.836649,3159.165815,3276.412971,672.4603446,1368.5939,1899.005102,2138.103832,2648.611141,3039.668879,3486.146331,3363.712029
24,4268.681323,3983.999639,3204.868042,2452.214048,3170.621098,1952.86236,2254.338591,1677.018052,1889.480423,2053.239083,5878.455907,5283.932722,4828.411721,4882.738973,4379.821016,4250.308469,3059.750632,3993.019139,3374.277662,3097.262421,2701.158674,1517.325641,1499.72594,0,2791.170001,2476.96092,2251.967084,2873.632531,3697.57724,2326.708928,4123.102072,3702.388998,2999.525866,3573.539569,2935.457939,2290.81939,2072.844873,1925.709088,2777.939869,1707.850412,1494.914387,2266.752361,1064.400955,633.5326305,912.4851185,442.4919784,1095.667178,529.5673636,681.4952163,1265.093125,1138.399418,1503.159473,1742.543229,2440.562048,3341.533843,4035.085213,2936.648684,3776.381085,3113.25484,3899.194053,3275.925181,3279.529813,2429.736106,3440.032956,2177.092736,3457.338271,2672.445554,2882.40746,3418.927228,4031.522641,3625.786638,4056.477516,3534.621194,5156.964789,4678.058484,4462.506806,5523.569492,4934.388671,4345.380651,4586.81571,5103.872119,5379.585877,5940.99737,6682.387383,7344.211416,6658.200799,6031.331942,5265.601926,5748.679012,4769.01486,3790.367076,3907.592409,2172.166505,2868.30098,3398.712797,3637.815213,4148.323138,4539.379033,4985.815307,4863.414191
25,3393.262709,3915.008001,4120.59131,3333.418129,2257.194656,2604.734179,1272.488128,1117.476797,2194.204144,4093.102811,3271.198236,3387.443888,3736.880961,3956.092416,3194.280553,2995.546018,3945.912256,1870.686685,2409.806889,2027.214345,1601.365341,2967.545477,2159.860331,2791.143377,0,314.2060333,602.1336208,3194.881395,2761.015598,1778.55166,4685.921732,5743.107274,5040.244143,4426.650906,5726.598571,4568.948886,4863.984073,3992.68398,3631.051206,4498.988829,3627.989851,2816.351906,3355.750565,2951.32247,3703.623666,2351.990691,1712.165262,3279.341202,2775.708304,3872.314546,3034.678016,3531.455602,4349.765237,2832.685413,3601.639678,3279.261982,2893.242727,2835.659866,2053.919818,1625.811863,870.7090737,488.3552788,948.0918748,648.8614118,1275.233894,850.0812499,1018.509095,291.4953979,811.6727417,1424.260325,1417.523441,1755.857131,927.3593973,2549.699224,2070.803445,1855.244619,2916.307955,2327.129018,1738.122947,2272.975211,2790.03162,2772.328271,3333.735346,4075.123085,4736.944781,4050.940983,3424.078171,3981.094218,3141.419977,1977.836558,999.1936465,1116.414366,1982.908548,2718.519754,3275.371799,3672.748362,4209.696516,4521.615338,3199.861318,4502.478361
26,3079.056975,3600.802483,3806.386057,3019.212867,1942.988911,2290.528855,968.2899574,813.2787406,1890.00632,3788.905454,3575.397114,3073.237879,3422.675168,3641.886668,2880.074736,2681.340182,3631.706995,1689.966462,2095.60113,1713.008559,1287.159547,2653.340368,1845.655009,2476.938629,314.2061992,0,297.9352713,2890.683575,2446.809847,1474.353607,4371.716384,5428.902324,4726.039193,4112.445637,5412.393973,4254.744,4549.779553,3678.479038,3316.845937,4184.784352,3313.784926,2502.146555,3041.545683,2637.117594,3389.419182,2047.793298,1407.967522,2965.136729,2471.510961,3568.117644,2730.480621,3227.258241,4045.568304,2528.487613,3297.441841,2975.063873,2589.044809,2531.461707,1749.721627,1422.232664,798.9631778,802.5617249,643.8935705,963.0676951,961.0281523,1154.280092,704.3031521,579.3525997,1115.871446,1728.459456,1322.733561,1753.424008,1231.5585,2853.898532,2375.00218,2159.443743,3220.507044,2631.328004,2042.321827,2283.762141,2800.81855,3076.527146,3637.934461,4379.322324,5041.144147,4355.139978,3728.276836,3666.888374,3445.618929,2292.043209,1313.400032,1430.621003,1668.702998,2404.314214,2961.166267,3358.542873,3895.491034,4207.409834,2885.655339,4188.272765
27,2854.064421,3375.808352,3581.39,2794.216877,1717.996431,2065.533314,670.3533796,574.9418175,1592.067225,3490.962967,3873.328533,3278.815526,3197.683036,3416.894214,2655.082788,2456.34837,3406.710996,1987.90045,1870.60875,1488.016385,1062.167431,2428.343265,1620.659452,2251.938905,602.1316946,297.9342485,0,2592.744449,2221.817412,1176.416181,4146.721017,5203.904067,4501.040935,3887.449702,5187.393162,4029.745278,4324.778174,3453.480729,3091.850002,3959.782663,3088.786488,2277.151214,2816.546935,2412.118795,3164.417545,1809.451547,1156.284908,2740.135015,2173.568368,3270.171852,2432.538414,2929.315777,3747.622743,2230.548348,2999.502835,2677.126853,2291.106396,2233.525048,1451.785201,1647.222843,1023.9531,1034.220787,345.9579702,1188.056249,736.0356496,1452.211769,667.3299631,877.2856705,1413.80413,2026.389029,1620.66738,2051.357647,1529.488279,3151.826814,2672.934644,2457.373367,3518.436926,2929.258636,2340.253233,2581.695754,3098.752162,3374.45859,3935.86415,4677.25111,5339.072003,4653.070545,4026.209804,3441.896619,3743.549806,2517.029078,1538.387838,1655.606975,1443.709102,2179.320241,2736.172242,3133.548538,3670.496647,3982.415602,2980.698843,3963.279204
28,4856.196308,4571.589485,4203.033095,3415.862949,3758.132555,2687.199157,1922.278725,2077.327177,1000.675798,898.0703539,6465.733255,5871.35292,5415.906644,5470.249202,4967.307212,4837.788239,4028.35664,4580.418373,3961.78438,3684.759338,3288.65283,3049.940281,2242.324582,2873.420318,3194.607811,2890.46368,2592.574516,0,4285.086549,1416.253314,4768.394537,5825.450175,5122.587043,4509.098195,5808.82666,4651.270919,4946.186646,4075.024574,3713.498495,4581.177474,3710.324634,2898.825874,3438.071436,3033.641017,3785.814635,2430.993112,1777.937944,3361.528686,2191.972726,2731.570947,1735.086899,1370.314589,2135.333868,433.0639041,467.8956357,1161.352696,301.6066146,902.6314036,1140.840224,1568.841462,2323.932663,3626.617547,2246.631046,2859.144181,2764.605266,4044.627874,3259.888269,3469.763196,4006.26459,4618.712415,4213.177895,4643.860199,4121.820768,5744.093306,5265.385448,5049.699017,6110.773959,5521.628658,4932.657385,5174.197166,5691.253575,5966.864453,6528.19265,7269.539796,7931.319736,7245.437718,6618.682786,5853.078935,6335.930641,2902.362953,2891.42529,3711.093192,2759.745186,3455.883326,3986.297597,4225.414706,4735.925086,5126.973634,5573.245767,5450.976936
29,632.253425,1154.081983,1359.766968,1245.541919,526.9584168,1744.87106,2362.834323,2207.866598,3284.683183,5183.761013,2181.124361,1586.449866,1130.849718,1195.077842,682.2682564,552.7625153,1185.084862,890.451347,351.2115906,733.8150351,1159.667111,2180.486273,2198.008292,3697.943753,2761.188102,2446.918216,2221.872963,4285.362141,0,2868.942636,1925.060951,2982.399094,2279.535963,1665.8201,2966.025266,1808.26522,2471.273559,1772.163465,919.8133372,2994.742141,2202.964666,1430.971003,2633.493659,3064.364583,3763.664476,3442.635431,2802.676494,4227.611182,3866.372117,4963.147323,4125.321392,4622.112609,5440.585748,3923.173477,4692.11411,4369.631516,3983.685821,3926.010308,3144.258013,3869.161242,3245.905333,3249.638419,2399.625447,3410.081876,1520.487916,2607.251035,1742.580573,2469.691016,2131.126174,3108.597278,1343.623464,1005.29931,3499.910523,2643.127303,984.0102301,2651.353787,1826.315146,1664.752388,1857.850557,889.3738904,1406.430299,1682.253031,2243.752756,2985.188175,3647.058915,2960.912078,2333.922547,1568.058897,2051.37471,4739.198717,3760.45362,3877.771084,1525.484213,829.3536193,514.4401699,911.8330756,1448.783959,1760.69461,1288.321583,1741.522199
30,3439.969912,3450.547579,3656.096187,2868.924223,2341.908161,2140.248354,506.0482495,661.0744621,437.1942437,2314.459952,5049.641667,4455.180295,3999.691629,4054.025504,3551.097148,3421.58182,3481.418175,3164.25764,2545.562674,2268.543191,1872.43825,2503.031519,1695.374215,2326.582168,1778.472614,1474.295918,1176.379216,1416.299097,2868.863373,0,4221.439045,5278.572508,4575.709376,3962.15799,5262.017777,4104.405754,4399.393049,3528.148289,3166.55829,4034.392222,3163.45183,2351.869685,2891.206967,2486.77794,3239.027991,1884.11822,1230.994964,2814.74413,1645.107561,2184.79195,1256.040216,1752.813149,2571.066987,1054.100618,1823.059534,1708.367943,1114.673279,1449.656387,786.525378,1572.415822,949.1416551,2210.530822,830.4268891,1443.02549,1348.380263,2628.529333,1843.70287,2053.627139,2590.138956,3202.670507,2797.021687,3227.708855,2705.7733,4328.086149,3849.265713,3633.655726,4694.723716,4105.558264,3516.566145,3758.046518,4275.102927,4550.772168,5112.147619,5853.519083,6515.324037,5829.369065,5202.549504,4436.874082,4919.853643,2442.148119,1475.326749,2295.043993,1518.452364,2254.062179,2810.913293,3208.284278,3745.2315,4057.15311,4157.06732,4038.028227
31,1292.898124,771.0187674,918.2909584,1670.939383,2428.972496,2170.254077,4149.325459,3571.936795,3784.259747,5609.243049,2243.477361,1298.886693,949.3158002,759.877174,1491.931836,1690.677879,1063.403599,2815.68144,2276.368749,2658.978844,3084.832793,2605.91958,2623.39183,4123.46153,4686.448741,4372.139901,4147.061708,4768.40919,1925.1554,4221.625835,0,1057.431239,1123.814611,549.6093311,1743.891631,1832.559385,2896.844634,2197.635624,1345.209031,3420.323198,2628.440989,1869.572023,3058.979952,3489.852542,4189.243867,3868.109256,3228.068869,4653.193071,4291.857577,5388.735863,4550.794383,5047.593917,5866.166804,4348.551718,5236.320365,5930.035619,4831.484167,5671.361318,5008.254208,5794.389265,5171.14166,5174.957038,4324.803598,5335.362257,3410.931335,4532.555521,3667.781162,4394.950626,4056.398252,5033.969504,3268.85897,2930.540634,5425.276099,4568.541095,2909.289363,4576.724358,3383.622195,3590.090541,3783.163774,2413.424752,1896.368343,2729.125079,3065.178014,2785.650704,3222.048054,2535.813953,1908.747117,1142.797855,2650.371879,6664.565541,5685.758105,5803.134589,2703.138214,1967.520445,1410.664004,1013.261129,476.3085793,416.3706178,1486.450887,740.4611346
32,2350.379096,1828.485987,1622.722179,2409.901687,3486.454117,3138.627674,5206.80511,4629.409244,4841.717457,5188.294692,3301.001988,2356.385078,2006.800458,1787.55878,2549.418097,2748.16532,1797.406651,3873.183677,3333.85124,3716.463135,4142.317592,2775.670037,3583.500008,3702.522849,5743.959246,5429.639861,5204.55275,5825.866618,2982.637415,5279.09809,1057.456445,0,702.8631313,1316.674059,1322.96243,1411.611955,2475.920384,1776.684593,2112.273759,2999.401651,2207.491085,2927.028693,2638.032748,3068.905788,3768.321869,3447.158675,4047.848601,4232.27175,3870.910147,4967.816342,4129.843578,4626.645362,5445.245257,5392.783492,6293.778835,6987.511416,5888.947814,6728.840267,6065.73518,6851.890941,6228.645584,6232.483239,5382.291772,6392.878108,4468.412758,5590.077896,4725.275411,5452.460853,5113.911854,6091.510217,4326.362672,3988.04591,6482.815012,5626.093061,3966.804875,5634.264624,4441.16021,4647.622031,4840.688513,3470.930254,2953.873845,3786.64948,4122.717716,3843.198281,3656.467361,2956.866246,2356.242874,1762.622573,3707.90123,7722.104792,6743.28048,6860.672942,3760.607484,3024.989043,2468.132151,2070.726576,1533.773576,1221.86926,2543.947387,1241.06914
33,1647.406118,1125.543386,919.8166703,1706.994878,2783.479706,2435.712226,4503.83505,3926.455092,4138.795861,4485.424665,2879.700524,2284.96082,1829.326562,1883.630614,1846.433437,2045.178052,1094.500029,3170.163728,2630.874907,3013.482825,3439.336161,2072.784663,2880.584872,2999.631451,5040.921032,4726.624941,4501.557528,5122.945644,2279.662134,4576.144366,1123.784145,702.8631313,0,613.7661921,686.5446616,708.7398802,1772.997114,1073.820472,1409.365892,2296.472412,1504.624474,2224.109393,1935.160175,2366.03222,3065.393626,2744.293559,3344.938749,3529.342013,3168.038073,4264.882628,3426.978959,3923.775771,4742.316018,4689.865188,5590.855558,6284.54987,5186.013104,6025.871757,5362.762201,6148.872231,5525.621908,5529.410352,4679.302886,5689.828087,3765.438784,4887.013461,4022.273106,4749.423254,4410.866799,5388.405272,3623.339487,3285.019246,5779.714044,4922.963259,3263.755601,4931.160669,3738.061227,3944.537462,4137.618856,2767.903092,2250.846683,3083.58057,3419.615005,3683.821367,4345.712234,3659.506695,3032.46516,2266.543918,3004.821385,7019.003078,6040.216045,6157.573212,3057.660353,2322.043398,1765.187502,1367.787889,1149.075765,1540.142794,1986.827853,1864.226237
34,1033.638093,511.7762157,368.6802702,1121.329443,2169.711641,1821.945821,3890.067107,3312.687597,3525.029282,5059.604009,2305.515181,1710.777107,1255.143702,1309.447929,1232.665083,1431.409626,513.7935515,2556.394383,2017.106788,2399.714594,2825.567899,2056.297307,2266.818475,3573.810192,4427.151172,4112.855737,3887.788878,4509.179083,1665.894044,3962.376884,549.6030391,1316.628064,613.7649322,0,1300.308207,1282.919167,2347.174958,1647.999983,795.5997001,2870.650087,2078.803915,1610.34288,2509.339448,2940.211464,3639.57133,3318.473041,2731.172502,4103.519674,3742.217359,4839.060178,4001.158456,4497.955127,5316.493694,4076.098703,4977.088933,5670.782167,4572.246156,5412.103858,4748.994177,5535.10292,4911.852457,4915.639518,4065.534414,5076.057895,3151.670731,4273.242864,3408.504257,4135.653412,3797.096747,4774.633537,3009.57005,2671.249712,5165.942421,4309.190825,2649.98543,4317.388961,3124.28966,3330.766299,3523.848113,2154.133543,1637.077134,2469.809848,2805.843333,3109.634599,3771.524964,3085.320892,2458.280656,1692.360854,2391.050356,6405.231433,5426.445449,5543.801624,2443.893055,1708.276143,1151.420274,754.0208294,574.8941272,965.9610728,1412.644258,1290.044151
35,2333.9583,1812.094132,1606.365664,2393.543933,3470.031957,3122.26169,5190.387095,4613.006385,4825.345615,4988.85705,3499.762697,2905.020254,2449.384563,2503.688322,2532.986172,2731.73091,1781.049075,3856.718131,3317.427248,3700.035355,4125.888743,2759.332704,3567.13432,2935.537129,5727.476297,5413.179106,5188.110762,5809.495368,2966.214425,5262.695639,1743.839201,1322.915554,686.5469892,1300.315297,0,1157.807248,1152.947536,1734.103281,2095.914997,1676.423116,2098.787666,2910.659039,2371.003619,2775.427817,2445.344283,3378.128521,4031.487948,2909.292741,3617.10544,3644.833545,4074.037844,4438.779089,4122.266723,5376.414787,6277.405392,6971.101512,5872.563478,6712.423728,6049.314384,6835.426574,6212.176487,6215.967255,5365.85582,6376.38391,4451.991013,5573.569965,4708.826675,5435.97849,5097.422388,6074.963689,4309.894042,3971.573966,6466.272273,5609.522849,3950.311389,5617.719039,4424.619362,4631.094917,4824.175607,3454.457835,2937.401426,3770.137285,4106.173317,4303.885933,4965.777645,4279.569643,3652.525924,2886.602263,3691.378617,7705.561342,6726.772549,6844.131383,3744.211314,3008.594289,2451.738346,2054.338451,1769.131714,2160.198884,2606.887091,2484.282938
36,1978.205906,1693.436261,914.197256,1235.690019,2312.118092,1964.400115,4032.477088,3455.110486,3667.478587,3831.047987,3588.259716,2993.568678,2537.959877,2592.269144,2089.379426,1959.874429,769.0830711,2698.763883,2159.511679,2542.116258,2967.968654,1601.497799,2409.273021,2290.875346,4569.50585,4255.229317,4030.178442,4651.628893,1808.299788,4104.80012,1832.469779,1411.595503,708.7323722,1282.875612,1157.771542,0,1064.214253,576.2889792,938.060145,1587.684539,940.9755729,1752.794048,1226.419877,1657.291085,2356.60659,2220.315102,2873.631336,2820.553722,2459.298193,3556.090999,2916.223984,3280.969639,4033.528146,4218.550679,5119.536874,5813.199057,4714.684821,5554.515096,4891.40179,5677.473424,5054.218933,5057.966061,4207.929118,5218.402993,3294.077536,4415.576266,3550.888074,4278.008589,3939.445875,4916.934067,3151.936923,2813.613762,5308.246178,4451.471184,2792.331135,4459.690294,3266.595027,3473.083363,3666.177277,2296.49719,2813.553598,3089.388244,3650.897612,4392.337994,5054.213839,4368.052113,3741.049391,2975.17113,3458.513043,6547.534584,5568.77885,5686.106385,2586.321641,1850.705934,1293.850875,1347.2405,1857.745541,2248.810067,2695.439207,2572.882657
37,3042.327138,2757.574117,1978.355411,1530.82335,2607.214428,2259.528718,4327.575805,3750.217908,3962.603825,4126.208993,4652.328174,4057.668861,3602.076654,3656.38932,3153.494265,3023.987841,1833.240616,2993.835297,2454.606962,2837.209365,3263.061147,1896.642859,2704.401795,2072.91972,4864.567268,4550.303483,4325.263388,4946.754472,2471.228464,4399.907777,2896.620659,2475.776848,1772.913717,2347.032476,1152.931855,1064.186238,0,871.4467523,1551.432776,523.4670201,1236.134709,2047.920543,1508.359212,1912.784838,1292.389616,2515.47342,3168.763001,1756.33593,2754.460318,2491.871031,3211.38203,3576.130406,2969.310627,4513.677719,5414.661192,6108.302433,5009.802883,5849.61466,5186.498909,5972.545516,5349.288307,5353.008503,4503.017532,5513.457949,3589.17411,4710.623334,3845.969144,4573.070344,4234.503549,5211.958964,3447.006566,3108.681501,5603.273251,4746.482476,3451.883469,4754.715732,4297.511212,3768.119412,3961.221487,3360.588769,3877.645177,4153.456975,4714.947844,5456.378706,6118.244758,5432.111593,4805.134172,4039.283929,4522.575789,6842.561249,5863.825918,5981.134136,2881.432905,2145.818012,2172.292082,2411.380498,2921.886084,3312.948979,3759.541669,3637.014495
38,2343.218932,2058.469635,1279.255477,659.3711202,1735.753911,1388.075429,3456.115821,2878.759874,3091.149783,3411.595277,3953.208149,3358.555941,2902.96745,2957.280877,2454.384627,2324.877883,1134.140546,2122.369197,1583.146209,1965.748124,2391.599769,1025.193257,1832.948544,1925.769804,3993.098929,3678.838,3453.80032,4075.300505,1772.119976,3528.449796,2197.519095,1776.682111,1073.818979,1647.932253,1734.028224,576.2836512,871.4394978,0,852.3325533,1222.55365,430.8002436,1176.466781,861.3269457,1292.197487,1991.476367,1670.471583,2297.310398,2455.422499,2094.205595,3190.957112,2353.157735,2849.947041,3668.397256,3642.22408,4543.206943,5236.843492,4138.347232,4978.154866,4315.038567,5101.079568,4477.82175,4481.535916,3631.55524,4641.988164,2717.713645,3839.151782,2974.505207,3701.602081,3363.034372,4340.482448,2575.54007,2237.214578,4731.797222,3875.002913,2752.765911,3883.239337,3598.387562,3009.174658,3089.749295,2661.473921,3178.53033,3454.337011,4015.823738,4757.252468,5419.116328,4732.989557,4106.017802,3340.173834,3823.454485,5971.085128,4992.354366,5109.658259,2009.975731,1274.361021,1473.18735,1712.276496,2222.782204,2613.844734,3060.429258,2937.908665
39,1490.909111,1206.149208,489.5464853,325.728545,1374.036605,1026.337539,3094.396996,2517.035496,2729.414039,4263.945855,3100.931994,2506.259547,2050.66047,2104.971729,1602.078884,1472.57305,314.8644183,1760.667791,1221.429574,1604.032878,2029.884914,1260.672142,1471.210545,2778.127842,3631.4039,3317.134837,3092.09028,3713.564544,919.8109582,3166.725268,1345.190359,2112.177117,1409.313985,795.5997001,2095.801555,938.0429273,1551.456525,852.3485158,0,2074.924897,1283.149629,814.7302357,1713.678412,2144.549301,2843.847267,2522.820447,1935.570554,3307.79392,2946.556887,4043.329921,3205.506425,3702.297466,4520.768503,3280.487186,4181.471786,4875.121695,3776.616067,4616.435501,3953.320761,4739.377729,4116.121645,4119.852992,3269.842988,4280.297257,2355.996188,3477.465907,2612.79764,3339.906836,3001.341731,3978.810717,2213.839793,1875.515516,4370.124103,3513.339863,1900.482727,3521.567261,2746.121734,2534.966548,2728.065244,1809.183016,2326.239425,2602.060682,3163.559211,3904.994016,4566.864123,3880.719131,3253.731234,2487.869392,2971.181975,5609.41227,4630.668491,4747.984708,1648.248902,912.6336727,620.8676373,859.9547022,1370.460063,1761.523633,2208.131411,2085.592077
40,3565.682911,3280.949096,2501.753842,1749.10208,2467.625143,1894.473401,3962.485959,3385.138121,3597.544621,3761.191112,5175.622979,4581.000316,4125.42728,4179.743873,3676.842652,3547.334579,2356.638343,3290.101333,2671.285007,2472.113039,2897.964113,1531.606555,2339.346675,1707.915352,4499.434331,4185.185275,3960.157634,4581.695661,2994.582781,4034.828261,3420.010685,2999.202072,2296.338941,2870.429416,1676.388188,1587.617116,523.4632463,1222.520465,2074.829716,0,871.1146681,1682.86279,1143.342941,1547.769196,795.3670029,2150.452435,2803.711222,1232.868595,2389.443732,1968.401182,2846.36073,3211.112251,2445.843606,4148.620596,5049.600925,5743.21797,4644.735387,5484.525794,4821.407218,5607.424911,4984.164562,4987.853645,4137.915783,5148.317548,3224.081789,4345.473819,3480.858912,4207.937796,3869.366287,4846.783837,3081.883132,3353.571235,5238.100638,4454.235504,3975.191004,4389.54123,4820.787318,4231.581761,3642.54815,3883.910284,4400.966693,4676.752095,5238.221593,5979.641457,6641.496197,5955.396025,5328.447833,4562.629959,5045.863995,6477.388164,5498.676403,5615.962306,2516.357555,2165.255659,2695.665767,2934.757952,3445.264168,3836.325178,4282.875756,4160.382521
41,2773.955022,2489.222921,1710.029761,957.3779261,1675.897173,1023.355582,3091.365057,2514.018116,2726.426455,2980.7931,4383.889649,3789.270256,3333.698931,3388.015874,2885.114103,2755.605883,1564.9142,2498.370793,1879.556928,1602.548287,2026.842569,660.4904342,1468.228873,1494.955528,3628.309583,3314.061841,3089.035312,3710.57753,2202.854762,3163.70828,2628.285854,2207.480385,1504.617254,2078.705203,2098.690601,940.9688197,1236.095684,430.798834,1283.105503,871.1111295,0,811.7447532,430.523327,861.3933041,1560.641233,1279.337683,1932.593718,2024.586519,1663.402258,2760.118881,1975.24595,2419.14511,3237.561558,3277.502615,4178.482664,4872.097548,3773.616481,4613.404979,3950.286151,4736.301264,4113.040634,4116.726941,3266.793818,4277.192134,2352.960666,3474.347592,2609.73619,3336.813083,2998.241153,3975.655325,2210.759232,2561.840316,4366.972351,3662.498768,3183.45881,3518.412774,4029.05232,3439.847576,2850.814806,3092.179337,3609.235746,3885.018793,4446.486385,5187.905268,5849.758999,5163.66177,4536.716185,3770.9012,4254.130077,5606.259834,4627.550176,4744.834089,1645.237947,1373.529313,1903.939477,2143.031998,2653.53827,3044.599113,3491.145931,3368.655725
42,2002.016533,1717.285292,1304.263708,517.0882362,903.9586436,313.8962854,2279.618867,1702.272376,1914.681636,3752.728282,3611.948434,3017.330679,2561.760212,2616.077331,2113.175284,1983.66699,1129.582692,1726.430976,1107.618344,830.6095907,1215.096057,749.4820634,767.0332131,2266.890104,2816.561465,2502.314382,2277.28841,2898.832729,1430.916207,2351.962553,1869.570703,2926.854355,2223.991224,1610.319149,2910.432368,1752.711728,2047.837141,1176.432805,814.7194484,1682.852417,811.7430634,0,1202.458438,1633.328387,2332.574765,2011.607507,1371.696243,2796.520009,2435.337383,3532.052258,2694.293955,3191.080305,4009.495062,2492.201499,3366.737798,4060.351599,2961.871291,3801.658833,3138.539878,3924.553697,3301.292927,3304.977843,2455.047095,3465.443682,1541.214365,2662.598733,1797.989088,2525.064983,2186.492842,3163.905322,1399.011539,1789.900309,3555.22246,2890.555847,2411.518163,2706.662799,3257.110269,2667.905932,2078.873583,2320.239315,2837.295724,3113.077591,3674.544229,4415.962621,5077.815846,4391.720091,3764.775813,2998.962275,3482.188566,4794.509922,3815.801317,3933.084233,833.492406,601.5915976,1132.00179,1371.09448,1881.60078,2272.661538,2719.206472,2596.717785
43,3204.418687,2919.701779,2140.527171,1387.874686,2106.360122,888.5330141,2819.078245,2241.739261,2454.163882,2617.846755,4814.305085,4219.714684,3764.158524,3818.478574,3315.571925,3186.062401,1995.411053,2928.810966,2310.018915,2033.008285,1754.55007,452.9614253,1195.969532,1064.422784,3355.988683,3041.752592,2816.735915,3438.315269,2633.317274,2891.42964,3058.776616,2637.99899,1935.135859,2509.201433,2370.899323,1226.419013,1508.298937,861.3179339,1713.601733,1143.311397,430.5203452,1202.427482,0,430.8694789,1130.090063,1007.105345,1660.33702,1594.034601,1246.100515,2329.564974,1703.013362,2067.76765,2807.00989,3005.241689,3906.219251,4599.814995,3501.347349,4341.118943,3677.997879,4463.990119,3840.727006,3844.3887,2994.49759,4004.865329,2080.671896,3202.013578,2337.433251,3064.492491,2725.916833,3703.30105,2561.582218,2992.27713,4094.620065,4092.883997,3613.884315,3398.396043,4459.452963,3870.255428,3281.230117,3522.615902,4039.67231,4315.434477,4876.885164,5618.295347,6280.140128,5594.069,4967.146537,4201.357158,4684.540292,5333.907175,4355.216162,4472.482422,1372.962603,1804.006649,2334.417311,2573.512814,3084.019584,3475.078936,3921.592441,3799.129083
44,3635.216653,3350.517806,2571.365251,1818.711992,2537.157237,1319.365184,2414.581658,1837.252131,2049.696108,2213.41784,5245.04572,4650.489783,4194.95165,4249.275393,3746.362946,3616.851872,2426.24847,3359.581007,2740.814886,2463.801892,2067.698778,883.8114747,866.2285885,633.5427046,2951.451575,2637.229333,2412.224368,3033.847864,3064.113871,2486.942765,3489.606791,3068.862264,2365.999133,2940.03811,2775.303085,1657.287603,1912.696198,1292.181796,2144.43841,1547.705109,861.3856873,1633.257362,430.8688868,0,752.3392529,602.6735095,1255.876227,1163.131728,841.6728163,1898.659736,1298.581231,1663.338476,2376.107313,2600.775872,3501.750477,4195.323469,3096.871778,3936.623276,3273.499556,4059.464607,3436.198541,3439.830978,2589.989809,3600.321202,1676.172981,2823.925274,2038.997453,2659.955749,2785.503281,3398.132533,2992.350335,3423.043178,3690.045648,4523.588725,4044.63692,3829.116139,4890.176015,4300.98705,3711.970604,3953.381653,4470.438062,4746.175409,5307.606,6049.005841,6710.839984,6024.799881,5397.904904,4632.145962,5115.274722,4929.332313,3950.663465,4067.908741,1538.687231,2234.820866,2765.23212,3004.331168,3514.83853,3905.896109,4352.370016,4229.938571
45,4334.411346,4049.711351,3270.557394,2517.904185,3236.351984,2018.557703,3166.927416,2589.597288,2802.040034,2965.759295,5944.244054,5349.685929,4894.146651,4948.470159,4445.55808,4316.047105,3125.440656,4058.777474,3440.009706,3162.996863,2766.893791,1583.002857,1565.421096,912.5073288,3703.799907,3389.576786,3164.571076,3786.191767,3763.308651,3239.287905,4188.799437,3768.052805,3065.189674,3639.230343,2445.293702,2356.477806,1292.380935,1991.372299,2843.630643,795.365894,1560.576097,2332.450026,1130.059071,752.3413214,0,1355.015151,2008.21971,463.943707,1594.014194,1199.471866,2050.922891,2415.679948,1676.919272,3353.119674,4254.094467,4947.668906,3849.216201,4688.968975,4025.845424,4811.812203,4188.546324,4192.180619,3342.336279,4352.669979,2428.518887,3549.810203,2738.193254,3412.304058,3484.700697,4097.332208,3691.546924,4122.239899,4442.396348,5222.789339,4743.834495,4528.315777,5589.375466,5000.185957,4411.168948,4652.578393,5169.634802,5445.373724,6006.805591,6748.206088,7410.040906,6723.998835,6097.102112,5331.341237,5814.473451,5681.683042,4703.012787,4820.259395,2237.880947,2934.014526,3464.425743,3703.524565,4214.03189,4605.089582,5051.566004,4929.132532
